budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
5000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.momsnightoutmovie.com/,252680,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 4602, ""name"": ""stress""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 11093, ""name"": ""parenthood""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 166123, ""name"": ""parent child relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Moms' Night Out,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",10.274542,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""FourBoys Entertainment"", ""id"": 80078}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-03-14,10429707,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What could go wrong?,Moms' Night Out,5.5,121
30000000,"[{""id"": 18, ""name"": ""Drama""}]",,7214,"[{""id"": 577, ""name"": ""black people""}, {""id"": 5833, ""name"": ""autoritian education""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6278, ""name"": ""scholarship""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 7920, ""name"": ""violence in schools""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 193547, ""name"": ""teachers and students""}]",en,Coach Carter,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",23.234651,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Tollin/Robbins Productions"", ""id"": 2184}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-01-05,76669806,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It begins on the street. It ends here.,Coach Carter,7.3,496
8200000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,1788,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 6027, ""name"": ""music""}, {""id"": 207010, ""name"": ""dance teacher""}]",en,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",25.03414,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""IndieProd Company Productions"", ""id"": 959}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-02-84,80035402,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Footloose,6.4,505
3500000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",http://trolljegeren.no/,46146,"[{""id"": 414, ""name"": ""hunter""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9679, ""name"": ""secret government organization""}, {""id"": 9721, ""name"": ""hunting trip""}, {""id"": 9902, ""name"": ""wildlife""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 11173, ""name"": ""troll""}, {""id"": 11800, ""name"": ""mockumentary""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",nb,Trolljegeren,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",12.982319,"[{""name"": ""Filmkameratene A/S"", ""id"": 1003}, {""name"": ""Film Fund FUZZ"", ""id"": 5241}, {""name"": ""SF Norge A/S"", ""id"": 56050}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]",29-10-10,4159678,103.0,"[{""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,You believe it when you see it!,Troll Hunter,6.7,583
21000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,9053,"[{""id"": 271, ""name"": ""competition""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2041, ""name"": ""island""}, {""id"": 3436, ""name"": ""karate""}, {""id"": 5801, ""name"": ""nerd""}, {""id"": 5970, ""name"": ""wrestling""}, {""id"": 7984, ""name"": ""bikini""}, {""id"": 10278, ""name"": ""ninja""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 178507, ""name"": ""swimsuit""}]",en,DOA: Dead or Alive,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.,12.790408,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Mindfire Entertainment"", ""id"": 8068}, {""name"": ""Team Ninja"", ""id"": 12317}, {""name"": ""VIP 4 Medienfonds"", ""id"": 23238}, {""name"": ""Tecmo"", ""id"": 37134}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-09-06,480314,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"They're the ultimate fighters. They've got the looks. They've got the moves, and the men fall at their feet.",DOA: Dead or Alive,5.0,205
60000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",,10416,"[{""id"": 3767, ""name"": ""noises""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 6935, ""name"": ""erection""}, {""id"": 8580, ""name"": ""neue frau""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 168550, ""name"": ""reproduction""}]",en,What Planet Are You From?,"A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical penis, to impregnate an earthling and stay until the birth. The alien, Harold Anderson, goes to Phoenix as a banker and sets to work finding a mate. His approaches to women are inept, and the humming phallus doesn't help, but on the advice of a banking colleague, he cruises an AA meeting, meets Susan, and somehow convinces her to marry. The clock starts to tick: will she conceive, have a baby, and lose Harold (and the child) to his planet before he discovers emotion and starts to care?",2.275331,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-03-00,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"To save his planet, an alien must find a woman on Earth to have his baby. There's just one problem.",What Planet Are You From?,5.4,37
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonypictures.com/movies/underworld/site/main.html,277,"[{""id"": 810, ""name"": ""budapest""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 4198, ""name"": ""descendant""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 34136, ""name"": ""blunt""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",81.829237,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Laurinfilm"", ""id"": 7733}, {""name"": ""Subterranean Productions LLC"", ""id"": 7734}, {""name"": ""Subterranean Productions UK Ltd."", ""id"": 7735}, {""name"": ""Underworld Produktions GmbH"", ""id"": 7736}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-09-03,95708457,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Underworld,Underworld,6.6,2512
27000000,"[{""id"": 35, ""name"": ""Comedy""}]",,11543,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 167550, ""name"": ""handicap""}, {""id"": 167554, ""name"": ""sexual favor""}, {""id"": 167555, ""name"": ""star spangled banner""}, {""id"": 167556, ""name"": ""bowling team""}, {""id"": 167560, ""name"": ""hair loss""}, {""id"": 167562, ""name"": ""biblical interpretation""}, {""id"": 167564, ""name"": ""comb over""}, {""id"": 167570, ""name"": ""female stripper""}, {""id"": 167574, ""name"": ""inflatable doll""}, {""id"": 167575, ""name"": ""combover""}, {""id"": 167576, ""name"": ""unlikely lovers""}, {""id"": 167580, ""name"": ""kingpin""}, {""id"": 167581, ""name"": ""carriage""}, {""id"": 236294, ""name"": ""lancaster, pa""}]",en,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naïve hit the circuit intent on settling an old score with Big Ern.",17.329269,"[{""name"": ""Motion Picture Corporation of America"", ""id"": 2090}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",04-07-96,25023434,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You wouldn't want to meet these pinheads in an alley.,Kingpin,6.7,244
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,9781,"[{""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18021, ""name"": ""detroit""}]",en,Detroit Rock City,"In 1978, a Kiss concert was an epoch-making event. For the three teen fans in Detroit Rock City getting tickets to the sold-out show becomes the focal point of their existence. They'll do anything for tickets -- compete in a strip club's amateur-night contest, take on religious protesters, even rob a convenience store!",5.7003330000000005,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Base 12 Productions"", ""id"": 3242}, {""name"": ""Corrupter Production Service Ltd."", ""id"": 90195}, {""name"": ""Takoma Entertainment"", ""id"": 90196}, {""name"": ""KISS Nation"", ""id"": 90197}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-08-99,4217115,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kiss The Rules Goodbye.,Detroit Rock City,6.7,100
3440000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,241766,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 175593, ""name"": ""mysterious killer""}]",en,Lords of London,"Tony is a notorious gangster with a big problem. He has woken up in an abandoned farmhouse, with blood on his shirt, and no memory of how he got there. He stumbles into a small town and discovers he’s in an Italian village that seems to be lost in time.",1.913302,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",06-01-14,0,90.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In this city, crime is a family business.",Lords of London,3.6,6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,175291,"[{""id"": 9937, ""name"": ""suspense""}, {""id"": 210012, ""name"": ""mumblegore""}]",en,Cheap Thrills,"Recently fired and facing eviction, a new dad has his life turned upside down when he meets a wealthy couple who offer a path to financial security... but at a price.",10.826253,"[{""name"": ""New Artists Alliance"", ""id"": 5124}, {""name"": ""Snowfort Pictures"", ""id"": 7787}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-03-13,0,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for the night of your life,Cheap Thrills,6.3,155
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",http://www.spotlightthefilm.com,314365,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 6148, ""name"": ""court""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 157008, ""name"": ""catholic church""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 161304, ""name"": ""september 11 2001""}, {""id"": 195240, ""name"": ""investigative journalism""}, {""id"": 204357, ""name"": ""cardinal""}, {""id"": 207317, ""name"": ""christmas""}]",en,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",41.503588,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Rocklin / Faust"", ""id"": 42421}, {""name"": ""First Look Media"", ""id"": 75807}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-11-15,88346473,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Break the story. Break the silence.,Spotlight,7.8,2686
800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,47889,"[{""id"": 10183, ""name"": ""independent film""}]",en,Ruby in Paradise,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",0.59424,"[{""name"": ""Ruby in Paradise"", ""id"": 75712}, {""name"": ""Full Crew/Say Yea"", ""id"": 75713}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-10-93,1001437,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A woman's search for herself.,Ruby in Paradise,5.6,10
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",,62764,"[{""id"": 2013, ""name"": ""attempted murder""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 7325, ""name"": ""cockroach""}, {""id"": 9990, ""name"": ""villainess""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 15206, ""name"": ""woman fights man""}, {""id"": 15320, ""name"": ""insecurity""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 169339, ""name"": ""snow kingdom""}, {""id"": 169341, ""name"": ""snow white""}, {""id"": 169343, ""name"": ""evil queen""}, {""id"": 169350, ""name"": ""enchantress""}, {""id"": 169356, ""name"": ""gala""}, {""id"": 169358, ""name"": ""financial problem""}, {""id"": 169362, ""name"": ""pendant""}, {""id"": 169366, ""name"": ""half naked man""}, {""id"": 169367, ""name"": ""returning money""}, {""id"": 169378, ""name"": ""evil plot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Mirror Mirror,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",48.126296999999994,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Misher Films"", ""id"": 11581}, {""name"": ""Yucaipa Films"", ""id"": 12005}, {""name"": ""Goldmann Pictures"", ""id"": 12006}, {""name"": ""Rat Entertainment"", ""id"": 12007}, {""name"": ""Misha Films"", ""id"": 12008}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-03-12,183018522,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Snow White legend comes alive.,Mirror Mirror,5.5,1114
45000000,"[{""id"": 35, ""name"": ""Comedy""}]",,4257,"[{""id"": 3358, ""name"": ""haunted house""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 7023, ""name"": ""riesen-ipod""}]",en,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",32.549282,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-04-06,178262620,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Bury the grudge. Burn the village.  See the saw.,Scary Movie 4,5.3,750
15000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,11495,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1475, ""name"": ""telepathy""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 3616, ""name"": ""college""}]",en,Firestarter,"As youths, Andy McGee (David Keith) and his future wife, Vicky (Heather Locklear), participated in secret experiments, allowing themselves to be subjected to mysterious medical tests. Years later, the couple's daughter, Charlie (Drew Barrymore), begins to exhibit the ability of setting fires solely with her mind. This volatile talent makes the youngster extremely dangerous and soon she becomes a target for the enigmatic agency known as ""The Shop.""",11.379652,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11-05-84,17080167,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Will she have the power... to survive?,Firestarter,5.9,173
1700000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,24066,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 11524, ""name"": ""in the closet""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 12414, ""name"": ""escaped convict""}, {""id"": 155751, ""name"": ""stolen identity""}, {""id"": 169977, ""name"": ""small town sheriff""}, {""id"": 184426, ""name"": ""ruse""}, {""id"": 191583, ""name"": ""beauty pageant""}, {""id"": 194022, ""name"": ""confidence man""}, {""id"": 221945, ""name"": ""small town thieves""}, {""id"": 231630, ""name"": ""gender stereotypes""}, {""id"": 236055, ""name"": ""gay couple""}]",en,"Happy, Texas","Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own.",2.079125,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Marked Entertainment"", ""id"": 16833}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-12-99,1943649,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Escaped convicts disguised as beauty pageant experts? This could get ugly,"Happy, Texas",5.5,39
185000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",http://disney.go.com/brave/#/home,62177,"[{""id"": 388, ""name"": ""scotland""}, {""id"": 526, ""name"": ""rebel""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4393, ""name"": ""archer""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 14753, ""name"": ""scot""}, {""id"": 15161, ""name"": ""rebellious daughter""}, {""id"": 41538, ""name"": ""turns into animal""}, {""id"": 53995, ""name"": ""archery""}, {""id"": 162715, ""name"": ""ruins""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 181181, ""name"": ""peace offering""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 209714, ""name"": ""3d""}]",en,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",21-06-12,538983207,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Change your fate.,Brave,6.7,4641
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",,364,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 848, ""name"": ""double life""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15002, ""name"": ""dark hero""}, {""id"": 15481, ""name"": ""fictional city""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 173861, ""name"": ""deformed""}, {""id"": 173866, ""name"": ""bird cage""}, {""id"": 173867, ""name"": ""evil circus""}, {""id"": 214644, ""name"": ""christmas holiday""}]",en,Batman Returns,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.",59.113174,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-06-92,280000000,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The Bat, the Cat, the Penguin.",Batman Returns,6.6,1673
800000,"[{""id"": 18, ""name"": ""Drama""}]",,26899,"[{""id"": 2479, ""name"": ""chicken""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9627, ""name"": ""rape of a male""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 15135, ""name"": ""gay sex""}]",en,The Mudge Boy,"Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.",5.292536,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-01-03,62852,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Mudge Boy,7.3,23
61000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://www.2guns.net/,136400,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 15363, ""name"": ""bank robbery""}, {""id"": 156805, ""name"": ""dea agent""}]",en,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,42.881415000000004,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-08-13,131940411,109.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"2 Guns, 1 Bank.",2 Guns,6.6,1589
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://chooseyoursurrogate.com/,19959,"[{""id"": 402, ""name"": ""clone""}, {""id"": 4565, ""name"": ""dystopia""}]",en,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",36.664991,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Wintergreen Productions"", ""id"": 11845}, {""name"": ""Top Shelf Productions"", ""id"": 41978}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-09-09,122444772,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,How do you save humanity when the only thing that's real is you?,Surrogates,5.9,1195
